date,data_type,interpolated,source,usd_ngn,usdt_ngn_estimate
2008-04-06,interpolated,True,interpolated,126.52,126.52
2008-04-07,interpolated,True,interpolated,126.6,126.6
2008-04-08,interpolated,True,interpolated,126.68,126.68
2008-04-09,interpolated,True,interpolated,126.77,126.77
2008-04-10,interpolated,True,interpolated,126.85,126.85
2008-04-11,interpolated,True,interpolated,126.93,126.93
2008-04-12,interpolated,True,interpolated,127.01,127.01
2008-04-13,interpolated,True,interpolated,127.1,127.1
2008-04-14,interpolated,True,interpolated,127.18,127.18
2008-04-15,interpolated,True,interpolated,127.26,127.26
2008-04-16,interpolated,True,interpolated,127.35,127.35
2008-04-17,interpolated,True,interpolated,127.43,127.43
2008-04-18,interpolated,True,interpolated,127.51,127.51
2008-04-19,interpolated,True,interpolated,127.59,127.59
2008-04-20,interpolated,True,interpolated,127.68,127.68
2008-04-21,interpolated,True,interpolated,127.76,127.76
2008-04-22,interpolated,True,interpolated,127.84,127.84
2008-04-23,interpolated,True,interpolated,127.93,127.93
2008-04-24,interpolated,True,interpolated,128.01,128.01
2008-04-25,interpolated,True,interpolated,128.09,128.09
2008-04-26,interpolated,True,interpolated,128.17,128.17
2008-04-27,interpolated,True,interpolated,128.26,128.26
2008-04-28,interpolated,True,interpolated,128.34,128.34
2008-04-29,interpolated,True,interpolated,128.42,128.42
2008-04-30,interpolated,True,interpolated,128.51,128.51
2008-05-01,interpolated,True,interpolated,128.59,128.59
2008-05-02,interpolated,True,interpolated,128.67,128.67
2008-05-03,interpolated,True,interpolated,128.75,128.75
2008-05-04,interpolated,True,interpolated,128.84,128.84
2008-05-05,interpolated,True,interpolated,128.92,128.92
2008-05-06,interpolated,True,interpolated,129.0,129.0
2008-05-07,interpolated,True,interpolated,129.09,129.09
2008-05-08,interpolated,True,interpolated,129.17,129.17
2008-05-09,interpolated,True,interpolated,129.25,129.25
2008-05-10,interpolated,True,interpolated,129.33,129.33
2008-05-11,interpolated,True,interpolated,129.42,129.42
2008-05-12,interpolated,True,interpolated,129.5,129.5
2008-05-13,interpolated,True,interpolated,129.58,129.58
2008-05-14,interpolated,True,interpolated,129.66,129.66
2008-05-15,interpolated,True,interpolated,129.75,129.75
2008-05-16,interpolated,True,interpolated,129.83,129.83
2008-05-17,interpolated,True,interpolated,129.91,129.91
2008-05-18,interpolated,True,interpolated,130.0,130.0
2008-05-19,interpolated,True,interpolated,130.08,130.08
2008-05-20,interpolated,True,interpolated,130.16,130.16
2008-05-21,interpolated,True,interpolated,130.24,130.24
2008-05-22,interpolated,True,interpolated,130.33,130.33
2008-05-23,interpolated,True,interpolated,130.41,130.41
2008-05-24,interpolated,True,interpolated,130.49,130.49
2008-05-25,interpolated,True,interpolated,130.58,130.58
2008-05-26,interpolated,True,interpolated,130.66,130.66
2008-05-27,interpolated,True,interpolated,130.74,130.74
2008-05-28,interpolated,True,interpolated,130.82,130.82
2008-05-29,interpolated,True,interpolated,130.91,130.91
2008-05-30,interpolated,True,interpolated,130.99,130.99
2008-05-31,interpolated,True,interpolated,131.07,131.07
2008-06-01,interpolated,True,interpolated,131.16,131.16
2008-06-02,interpolated,True,interpolated,131.24,131.24
2008-06-03,interpolated,True,interpolated,131.32,131.32
2008-06-04,interpolated,True,interpolated,131.4,131.4
2008-06-05,interpolated,True,interpolated,131.49,131.49
2008-06-06,interpolated,True,interpolated,131.57,131.57
2008-06-07,interpolated,True,interpolated,131.65,131.65
2008-06-08,interpolated,True,interpolated,131.74,131.74
2008-06-09,interpolated,True,interpolated,131.82,131.82
2008-06-10,interpolated,True,interpolated,131.9,131.9
2008-06-11,interpolated,True,interpolated,131.98,131.98
2008-06-12,interpolated,True,interpolated,132.07,132.07
2008-06-13,interpolated,True,interpolated,132.15,132.15
2008-06-14,interpolated,True,interpolated,132.23,132.23
2008-06-15,interpolated,True,interpolated,132.32,132.32
2008-06-16,interpolated,True,interpolated,132.4,132.4
2008-06-17,interpolated,True,interpolated,132.48,132.48
2008-06-18,interpolated,True,interpolated,132.56,132.56
2008-06-19,interpolated,True,interpolated,132.65,132.65
2008-06-20,interpolated,True,interpolated,132.73,132.73
2008-06-21,interpolated,True,interpolated,132.81,132.81
2008-06-22,interpolated,True,interpolated,132.9,132.9
2008-06-23,interpolated,True,interpolated,132.98,132.98
2008-06-24,interpolated,True,interpolated,133.06,133.06
2008-06-25,interpolated,True,interpolated,133.14,133.14
2008-06-26,interpolated,True,interpolated,133.23,133.23
2008-06-27,interpolated,True,interpolated,133.31,133.31
2008-06-28,interpolated,True,interpolated,133.39,133.39
2008-06-29,interpolated,True,interpolated,133.47,133.47
2008-06-30,interpolated,True,interpolated,133.56,133.56
2008-07-01,interpolated,True,interpolated,133.64,133.64
2008-07-02,interpolated,True,interpolated,133.72,133.72
2008-07-03,interpolated,True,interpolated,133.81,133.81
2008-07-04,interpolated,True,interpolated,133.89,133.89
2008-07-05,interpolated,True,interpolated,133.97,133.97
2008-07-06,interpolated,True,interpolated,134.05,134.05
2008-07-07,interpolated,True,interpolated,134.14,134.14
2008-07-08,interpolated,True,interpolated,134.22,134.22
2008-07-09,interpolated,True,interpolated,134.3,134.3
2008-07-10,interpolated,True,interpolated,134.39,134.39
2008-07-11,interpolated,True,interpolated,134.47,134.47
2008-07-12,interpolated,True,interpolated,134.55,134.55
2008-07-13,interpolated,True,interpolated,134.63,134.63
2008-07-14,interpolated,True,interpolated,134.72,134.72
2008-07-15,interpolated,True,interpolated,134.8,134.8
2008-07-16,interpolated,True,interpolated,134.88,134.88
2008-07-17,interpolated,True,interpolated,134.97,134.97
2008-07-18,interpolated,True,interpolated,135.05,135.05
2008-07-19,interpolated,True,interpolated,135.13,135.13
2008-07-20,interpolated,True,interpolated,135.21,135.21
2008-07-21,interpolated,True,interpolated,135.3,135.3
2008-07-22,interpolated,True,interpolated,135.38,135.38
2008-07-23,interpolated,True,interpolated,135.46,135.46
2008-07-24,interpolated,True,interpolated,135.55,135.55
2008-07-25,interpolated,True,interpolated,135.63,135.63
2008-07-26,interpolated,True,interpolated,135.71,135.71
2008-07-27,interpolated,True,interpolated,135.79,135.79
2008-07-28,interpolated,True,interpolated,135.88,135.88
2008-07-29,interpolated,True,interpolated,135.96,135.96
2008-07-30,interpolated,True,interpolated,136.04,136.04
2008-07-31,interpolated,True,interpolated,136.13,136.13
2008-08-01,interpolated,True,interpolated,136.21,136.21
2008-08-02,interpolated,True,interpolated,136.29,136.29
2008-08-03,interpolated,True,interpolated,136.37,136.37
2008-08-04,interpolated,True,interpolated,136.46,136.46
2008-08-05,interpolated,True,interpolated,136.54,136.54
2008-08-06,interpolated,True,interpolated,136.62,136.62
2008-08-07,interpolated,True,interpolated,136.7,136.7
2008-08-08,interpolated,True,interpolated,136.79,136.79
2008-08-09,interpolated,True,interpolated,136.87,136.87
2008-08-10,interpolated,True,interpolated,136.95,136.95
2008-08-11,interpolated,True,interpolated,137.04,137.04
2008-08-12,interpolated,True,interpolated,137.12,137.12
2008-08-13,interpolated,True,interpolated,137.2,137.2
2008-08-14,interpolated,True,interpolated,137.28,137.28
2008-08-15,interpolated,True,interpolated,137.37,137.37
2008-08-16,interpolated,True,interpolated,137.45,137.45
2008-08-17,interpolated,True,interpolated,137.53,137.53
2008-08-18,interpolated,True,interpolated,137.62,137.62
2008-08-19,interpolated,True,interpolated,137.7,137.7
2008-08-20,interpolated,True,interpolated,137.78,137.78
2008-08-21,interpolated,True,interpolated,137.86,137.86
2008-08-22,interpolated,True,interpolated,137.95,137.95
2008-08-23,interpolated,True,interpolated,138.03,138.03
2008-08-24,interpolated,True,interpolated,138.11,138.11
2008-08-25,interpolated,True,interpolated,138.2,138.2
2008-08-26,interpolated,True,interpolated,138.28,138.28
2008-08-27,interpolated,True,interpolated,138.36,138.36
2008-08-28,interpolated,True,interpolated,138.44,138.44
2008-08-29,interpolated,True,interpolated,138.53,138.53
2008-08-30,interpolated,True,interpolated,138.61,138.61
2008-08-31,interpolated,True,interpolated,138.69,138.69
2008-09-01,interpolated,True,interpolated,138.78,138.78
2008-09-02,interpolated,True,interpolated,138.86,138.86
2008-09-03,interpolated,True,interpolated,138.94,138.94
2008-09-04,interpolated,True,interpolated,139.02,139.02
2008-09-05,interpolated,True,interpolated,139.11,139.11
2008-09-06,interpolated,True,interpolated,139.19,139.19
2008-09-07,interpolated,True,interpolated,139.27,139.27
2008-09-08,interpolated,True,interpolated,139.36,139.36
2008-09-09,interpolated,True,interpolated,139.44,139.44
2008-09-10,interpolated,True,interpolated,139.52,139.52
2008-09-11,interpolated,True,interpolated,139.6,139.6
2008-09-12,interpolated,True,interpolated,139.69,139.69
2008-09-13,interpolated,True,interpolated,139.77,139.77
2008-09-14,interpolated,True,interpolated,139.85,139.85
2008-09-15,interpolated,True,interpolated,139.94,139.94
2008-09-16,interpolated,True,interpolated,140.02,140.02
2008-09-17,interpolated,True,interpolated,140.1,140.1
2008-09-18,interpolated,True,interpolated,140.18,140.18
2008-09-19,interpolated,True,interpolated,140.27,140.27
2008-09-20,interpolated,True,interpolated,140.35,140.35
2008-09-21,interpolated,True,interpolated,140.43,140.43
2008-09-22,interpolated,True,interpolated,140.51,140.51
2008-09-23,interpolated,True,interpolated,140.6,140.6
2008-09-24,interpolated,True,interpolated,140.68,140.68
2008-09-25,interpolated,True,interpolated,140.76,140.76
2008-09-26,interpolated,True,interpolated,140.85,140.85
2008-09-27,interpolated,True,interpolated,140.93,140.93
2008-09-28,interpolated,True,interpolated,141.01,141.01
2008-09-29,interpolated,True,interpolated,141.09,141.09
2008-09-30,interpolated,True,interpolated,141.18,141.18
2008-10-01,interpolated,True,interpolated,141.26,141.26
2008-10-02,interpolated,True,interpolated,141.34,141.34
2008-10-03,interpolated,True,interpolated,141.43,141.43
2008-10-04,interpolated,True,interpolated,141.51,141.51
2008-10-05,interpolated,True,interpolated,141.59,141.59
2008-10-06,interpolated,True,interpolated,141.67,141.67
2008-10-07,interpolated,True,interpolated,141.76,141.76
2008-10-08,interpolated,True,interpolated,141.84,141.84
2008-10-09,interpolated,True,interpolated,141.92,141.92
2008-10-10,interpolated,True,interpolated,142.01,142.01
2008-10-11,interpolated,True,interpolated,142.09,142.09
2008-10-12,interpolated,True,interpolated,142.17,142.17
2008-10-13,interpolated,True,interpolated,142.25,142.25
2008-10-14,interpolated,True,interpolated,142.34,142.34
2008-10-15,interpolated,True,interpolated,142.42,142.42
2008-10-16,interpolated,True,interpolated,142.5,142.5
2008-10-17,interpolated,True,interpolated,142.59,142.59
2008-10-18,interpolated,True,interpolated,142.67,142.67
2008-10-19,interpolated,True,interpolated,142.75,142.75
2008-10-20,interpolated,True,interpolated,142.83,142.83
2008-10-21,interpolated,True,interpolated,142.92,142.92
2008-10-22,interpolated,True,interpolated,143.0,143.0
2008-10-23,interpolated,True,interpolated,143.08,143.08
2008-10-24,interpolated,True,interpolated,143.17,143.17
2008-10-25,interpolated,True,interpolated,143.25,143.25
2008-10-26,interpolated,True,interpolated,143.33,143.33
2008-10-27,interpolated,True,interpolated,143.41,143.41
2008-10-28,interpolated,True,interpolated,143.5,143.5
2008-10-29,interpolated,True,interpolated,143.58,143.58
2008-10-30,interpolated,True,interpolated,143.66,143.66
2008-10-31,interpolated,True,interpolated,143.74,143.74
2008-11-01,interpolated,True,interpolated,143.83,143.83
2008-11-02,interpolated,True,interpolated,143.91,143.91
2008-11-03,interpolated,True,interpolated,143.99,143.99
2008-11-04,interpolated,True,interpolated,144.08,144.08
2008-11-05,interpolated,True,interpolated,144.16,144.16
2008-11-06,interpolated,True,interpolated,144.24,144.24
2008-11-07,interpolated,True,interpolated,144.32,144.32
2008-11-08,interpolated,True,interpolated,144.41,144.41
2008-11-09,interpolated,True,interpolated,144.49,144.49
2008-11-10,interpolated,True,interpolated,144.57,144.57
2008-11-11,interpolated,True,interpolated,144.66,144.66
2008-11-12,interpolated,True,interpolated,144.74,144.74
2008-11-13,interpolated,True,interpolated,144.82,144.82
2008-11-14,interpolated,True,interpolated,144.9,144.9
2008-11-15,interpolated,True,interpolated,144.99,144.99
2008-11-16,interpolated,True,interpolated,145.07,145.07
2008-11-17,interpolated,True,interpolated,145.15,145.15
2008-11-18,interpolated,True,interpolated,145.24,145.24
2008-11-19,interpolated,True,interpolated,145.32,145.32
2008-11-20,interpolated,True,interpolated,145.4,145.4
2008-11-21,interpolated,True,interpolated,145.48,145.48
2008-11-22,interpolated,True,interpolated,145.57,145.57
2008-11-23,interpolated,True,interpolated,145.65,145.65
2008-11-24,interpolated,True,interpolated,145.73,145.73
2008-11-25,interpolated,True,interpolated,145.82,145.82
2008-11-26,interpolated,True,interpolated,145.9,145.9
2008-11-27,interpolated,True,interpolated,145.98,145.98
2008-11-28,interpolated,True,interpolated,146.06,146.06
2008-11-29,interpolated,True,interpolated,146.15,146.15
2008-11-30,interpolated,True,interpolated,146.23,146.23
2008-12-01,interpolated,True,interpolated,146.31,146.31
2008-12-02,interpolated,True,interpolated,146.4,146.4
2008-12-03,interpolated,True,interpolated,146.48,146.48
2008-12-04,interpolated,True,interpolated,146.56,146.56
2008-12-05,interpolated,True,interpolated,146.64,146.64
2008-12-06,interpolated,True,interpolated,146.73,146.73
2008-12-07,interpolated,True,interpolated,146.81,146.81
2008-12-08,interpolated,True,interpolated,146.89,146.89
2008-12-09,interpolated,True,interpolated,146.98,146.98
2008-12-10,interpolated,True,interpolated,147.06,147.06
2008-12-11,interpolated,True,interpolated,147.14,147.14
2008-12-12,interpolated,True,interpolated,147.22,147.22
2008-12-13,interpolated,True,interpolated,147.31,147.31
2008-12-14,interpolated,True,interpolated,147.39,147.39
2008-12-15,interpolated,True,interpolated,147.47,147.47
2008-12-16,interpolated,True,interpolated,147.55,147.55
2008-12-17,interpolated,True,interpolated,147.64,147.64
2008-12-18,interpolated,True,interpolated,147.72,147.72
2008-12-19,interpolated,True,interpolated,147.8,147.8
2008-12-20,interpolated,True,interpolated,147.89,147.89
2008-12-21,interpolated,True,interpolated,147.97,147.97
2008-12-22,interpolated,True,interpolated,148.05,148.05
2008-12-23,interpolated,True,interpolated,148.13,148.13
2008-12-24,interpolated,True,interpolated,148.22,148.22
2008-12-25,interpolated,True,interpolated,148.3,148.3
2008-12-26,interpolated,True,interpolated,148.38,148.38
2008-12-27,interpolated,True,interpolated,148.47,148.47
2008-12-28,interpolated,True,interpolated,148.55,148.55
2008-12-29,interpolated,True,interpolated,148.63,148.63
2008-12-30,interpolated,True,interpolated,148.71,148.71
2008-12-31,interpolated,True,interpolated,148.8,148.8
2009-01-01,yearly_official,False,World Bank,148.88,148.88
2009-01-02,interpolated,True,interpolated,148.88,148.88
2009-01-03,interpolated,True,interpolated,148.89,148.89
2009-01-04,interpolated,True,interpolated,148.89,148.89
2009-01-05,interpolated,True,interpolated,148.9,148.9
2009-01-06,interpolated,True,interpolated,148.9,148.9
